typeNo,typeId,typeName,baseCode,mainRouteId,mainRoute,subRouteId,subRoute,questionId,axis,targetSide,targetOptionText,weight,weightFormulaVersion,sourceRule,semanticAuditStatus,semanticAuditReason,lockStatus
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m02,反応編集,assault-creator.m02.s02,対話更新,q11,solo_team,B,途中の案を見せ、相手の反応や追加情報をもらいながら固める,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m02,反応編集,assault-creator.m02.s02,対話更新,q15,solo_team,A,早めに情報を集め、それぞれの心配や譲れない条件を確認して、合意できる点を探す,1.4,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m02,反応編集,assault-creator.m02.s02,対話更新,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m02,反応編集,assault-creator.m02.s02,対話更新,q39,solo_team,A,短い共有をこまめに行い、認識のずれや遅れをその都度そろえる,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s01,並行試行,q10,offensive_stable,A,小さな失敗は受け入れ、早めに試す,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s01,並行試行,q20,divergent_convergent,A,実現できるかはいったん置き、方向の違う案をたくさん出す,1.2,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s01,並行試行,q22,offensive_stable,B,最低限の使い方を共有して全体で始め、問題が出たら運用を直す,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s01,並行試行,q28,divergent_convergent,A,複数の案を残し、比べるための材料を増やす,1.2,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s01,並行試行,q32,divergent_convergent,B,まだ見落としている案がないか、もう少し広げて考える,1.2,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s02,組み替え展開,q12,divergent_convergent,A,関係が薄そうな情報も集め、意外なつながりを探す,1.4,type-question-frequency-v1,near-branch-audit-added,evidence-added,離れた情報のつながりを見つけ、要素を組み替える証拠,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s02,組み替え展開,q24,divergent_convergent,B,案を組み合わせ、さらに新しい可能性を増やす,1.0,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s02,組み替え展開,q36,divergent_convergent,A,一つの用途だけにせず、別の使い方にも広げられる形にする,1.1,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s03,選別集中,q24,divergent_convergent,A,判断の基準を決め、良さそうな案を少数に絞る,1.0,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s03,選別集中,q28,divergent_convergent,A,複数の案を残し、比べるための材料を増やす,1.2,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m03,複線探索,assault-creator.m03.s03,選別集中,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.2,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s01,手段転換,q14,offensive_stable,B,一時的な混乱は受け入れ、早めに新しい案へ切り替える,1.3,type-question-frequency-v1,near-branch-audit-added,evidence-added,予定外で使えない方法に固執せず、早めに別案へ切り替える証拠,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s01,手段転換,q36,divergent_convergent,B,使い道を一つに絞り、限られた要素を目的に合う形へ組み直す,1.1,type-question-frequency-v1,near-branch-audit-added,evidence-added,限られた要素を目的に合う別の方法へ組み直す証拠,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s01,手段転換,q37,thinking_action,A,今できるところから進め、使えない方法は別のやり方に変える,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s02,即応復旧,q25,thinking_action,B,まず影響を止め、その場で動きながら原因を探す,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s02,即応復旧,q29,thinking_action,A,仕事を止めず、一つずつ対処し、共通の原因は後で整理する,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s02,即応復旧,q37,thinking_action,A,今できるところから進め、使えない方法は別のやり方に変える,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s03,資源組み替え,q07,solo_team,A,チーム全体の進め方を見直し、みんなで立て直す,1.4,type-question-frequency-v1,manual-semantic-batch3,direction-changed,止まった仕事を自分だけで引き取るのではなく、チーム全体の流れを見直す人物像へ合わせる,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s03,資源組み替え,q19,solo_team,B,早めに詳しい人へ相談し、知識を持ち寄って解決する,1.4,type-question-frequency-v1,manual-semantic-batch3,direction-changed,自己完結ではなく、詳しい人の知識を使って資源を組み替える人物像へ合わせる,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s03,資源組み替え,q23,solo_team,A,役割を組み直し、他の人の得意なことを生かして進める,1.4,type-question-frequency-v1,manual-semantic-batch3,direction-changed,他者の得意分野を使い、役割を再配置する分岐へ合わせる,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m04,停滞突破,assault-creator.m04.s03,資源組み替え,q39,solo_team,B,担当と確認するタイミングを決め、そこまでは各自に任せる,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m05,成果拡張,assault-creator.m05.s01,横展開,q14,offensive_stable,B,一時的な混乱は受け入れ、早めに新しい案へ切り替える,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m05,成果拡張,assault-creator.m05.s01,横展開,q36,divergent_convergent,A,一つの用途だけにせず、別の使い方にも広げられる形にする,1.1,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m05,成果拡張,assault-creator.m05.s01,横展開,q38,offensive_stable,B,不確かな状況でも挑戦し、期待以上の成果を出せた時,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m05,成果拡張,assault-creator.m05.s01,横展開,q40,divergent_convergent,B,早く絞りすぎて、もっと良い可能性を逃すこと,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m05,成果拡張,assault-creator.m05.s02,集中増幅,q06,offensive_stable,B,余った時間や人手を使い、成果をさらに伸ばす,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m05,成果拡張,assault-creator.m05.s02,集中増幅,q26,offensive_stable,A,少し負担が増えても、目立つ価値を一つ加える,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
9,assault-creator,突撃クリエイター,AOIE,assault-creator.m05,成果拡張,assault-creator.m05.s02,集中増幅,q30,offensive_stable,B,一部に差が出ても、最も伸びそうな仕事へ力を集める,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s01,原因特定,q11,solo_team,A,相手が重視することと未決定の点を整理し、選びやすい形で示す,1.0,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s01,原因特定,q15,solo_team,A,早めに情報を集め、それぞれの心配や譲れない条件を確認して、合意できる点を探す,1.2,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s01,原因特定,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.1,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s02,証拠解消,q08,divergent_convergent,A,影響の大きい原因から順に、調べるものを絞る,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s02,証拠解消,q16,divergent_convergent,A,目的に直接関係する不足情報だけを追加で集める,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s02,証拠解消,q17,thinking_action,B,今ある情報でいったん決め、結果を見て見直す,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s02,証拠解消,q21,thinking_action,A,今ある情報で決め、必要なら結果を見て直す,1.0,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s03,代替解消,q14,offensive_stable,B,一時的な混乱は受け入れ、早めに新しい案へ切り替える,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s03,代替解消,q22,offensive_stable,B,最低限の使い方を共有して全体で始め、問題が出たら運用を直す,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s03,代替解消,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.1,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m01,懸念解消,sales-monster.m01.s03,代替解消,q37,thinking_action,A,今できるところから進め、使えない方法は別のやり方に変える,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s01,基準整理,q08,divergent_convergent,A,影響の大きい原因から順に、調べるものを絞る,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s01,基準整理,q12,divergent_convergent,B,判断に必要な情報を決め、そこに絞って集める,1.4,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s01,基準整理,q16,divergent_convergent,A,目的に直接関係する不足情報だけを追加で集める,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s01,基準整理,q24,divergent_convergent,A,判断の基準を決め、良さそうな案を少数に絞る,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s01,基準整理,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s02,本命提示,q21,thinking_action,A,今ある情報で決め、必要なら結果を見て直す,1.0,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s02,本命提示,q24,divergent_convergent,A,判断の基準を決め、良さそうな案を少数に絞る,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s02,本命提示,q30,offensive_stable,B,一部に差が出ても、最も伸びそうな仕事へ力を集める,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m02,比較圧縮,sales-monster.m02.s02,本命提示,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s01,条件調整,q11,solo_team,A,相手が重視することと未決定の点を整理し、選びやすい形で示す,1.0,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s01,条件調整,q15,solo_team,B,自分の担当に関する事実と判断を整理し、専門的な案を示す,1.2,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s01,条件調整,q18,offensive_stable,A,効果と負担を説明し、心配な点を確認したうえで、早めに判断してもらう,1.4,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s02,段階合意,q05,thinking_action,A,まず仮の進め方で始め、途中で必要な確認をする,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s02,段階合意,q11,solo_team,A,相手が重視することと未決定の点を整理し、選びやすい形で示す,1.0,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s02,段階合意,q17,thinking_action,B,今ある情報でいったん決め、結果を見て見直す,1.3,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s02,段階合意,q21,thinking_action,A,今ある情報で決め、必要なら結果を見て直す,1.0,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s03,関係者接続,q11,solo_team,A,相手が重視することと未決定の点を整理し、選びやすい形で示す,1.0,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s03,関係者接続,q15,solo_team,A,早めに情報を集め、それぞれの心配や譲れない条件を確認して、合意できる点を探す,1.2,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s03,関係者接続,q23,solo_team,A,役割を組み直し、他の人の得意なことを生かして進める,1.4,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m03,条件設計,sales-monster.m03.s03,関係者接続,q39,solo_team,A,短い共有をこまめに行い、認識のずれや遅れをその都度そろえる,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m04,行動着地,sales-monster.m04.s01,即時着地,q05,thinking_action,A,まず仮の進め方で始め、途中で必要な確認をする,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m04,行動着地,sales-monster.m04.s01,即時着地,q21,thinking_action,A,今ある情報で決め、必要なら結果を見て直す,1.0,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m04,行動着地,sales-monster.m04.s01,即時着地,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.1,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m04,行動着地,sales-monster.m04.s02,追跡着地,q11,solo_team,A,相手が重視することと未決定の点を整理し、選びやすい形で示す,1.0,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m04,行動着地,sales-monster.m04.s02,追跡着地,q21,thinking_action,B,残り時間で追加確認をし、より確かな判断をしてから決める,1.0,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m04,行動着地,sales-monster.m04.s02,追跡着地,q35,solo_team,A,いったん持ち帰り、判断材料を整理して比べやすく示す,1.1,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
10,sales-monster,営業モンスター,AOIF,sales-monster.m04,行動着地,sales-monster.m04.s02,追跡着地,q39,solo_team,B,担当と確認するタイミングを決め、そこまでは各自に任せる,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s01,意味付与,q11,solo_team,B,途中の案を見せ、相手の反応や追加情報をもらいながら固める,1.1,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s01,意味付与,q15,solo_team,A,早めに情報を集め、それぞれの心配や譲れない条件を確認して、合意できる点を探す,1.2,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s01,意味付与,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.2,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s02,役割提示,q03,solo_team,A,自分の担当とゴールを明確にし、最後まで責任を持つ,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s02,役割提示,q11,solo_team,A,相手が重視することと未決定の点を整理し、選びやすい形で示す,1.1,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s02,役割提示,q23,solo_team,A,役割を組み直し、他の人の得意なことを生かして進める,1.0,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s02,役割提示,q39,solo_team,B,担当と確認するタイミングを決め、そこまでは各自に任せる,1.2,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s03,初動形成,q05,thinking_action,A,まず仮の進め方で始め、途中で必要な確認をする,1.3,type-question-frequency-v1,manual-semantic-batch3,direction-changed,関心が生まれた場で最初の行動を作る分岐のため、準備後開始ではなく仮に始める側へ修正,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s03,初動形成,q17,thinking_action,B,今ある情報でいったん決め、結果を見て見直す,1.3,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s03,初動形成,q21,thinking_action,A,今ある情報で決め、必要なら結果を見て直す,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s03,初動形成,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.2,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m01,参加起動,producer.m01.s03,初動形成,q37,thinking_action,A,今できるところから進め、使えない方法は別のやり方に変える,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s01,対話編集,q11,solo_team,B,途中の案を見せ、相手の反応や追加情報をもらいながら固める,1.1,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s01,対話編集,q20,divergent_convergent,A,実現できるかはいったん置き、方向の違う案をたくさん出す,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s01,対話編集,q24,divergent_convergent,B,案を組み合わせ、さらに新しい可能性を増やす,1.2,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s01,対話編集,q35,solo_team,B,その場で話を続け、迷っている理由や決める条件を確かめる,1.2,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s02,現場試作,q01,thinking_action,B,まず少し動き、わかったことをもとに進め方を考える,1.4,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s02,現場試作,q05,thinking_action,A,まず仮の進め方で始め、途中で必要な確認をする,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s02,現場試作,q11,solo_team,B,途中の案を見せ、相手の反応や追加情報をもらいながら固める,1.1,type-question-frequency-v1,text,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s02,現場試作,q17,thinking_action,B,今ある情報でいったん決め、結果を見て見直す,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s02,現場試作,q22,offensive_stable,B,最低限の使い方を共有して全体で始め、問題が出たら運用を直す,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m02,共同試作,producer.m02.s02,現場試作,q37,thinking_action,A,今できるところから進め、使えない方法は別のやり方に変える,1.3,type-question-frequency-v1,type,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m03,資源接続,producer.m03.s01,強み配置,q03,solo_team,B,担当を細かく区切らず、抜けがあれば互いに補う,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m03,資源接続,producer.m03.s01,強み配置,q18,offensive_stable,B,無理なく続けられる手順と確認方法を整えてから導入する,1.4,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m03,資源接続,producer.m03.s01,強み配置,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.3,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m03,資源接続,producer.m03.s01,強み配置,q23,solo_team,A,役割を組み直し、他の人の得意なことを生かして進める,1.0,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m03,資源接続,producer.m03.s01,強み配置,q27,solo_team,B,みんなの強みがうまく合わさり、一人では出せない成果になった時,1.2,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
11,producer,巻き込みプロデューサー,AOGE,producer.m03,資源接続,producer.m03.s01,強み配置,q31,solo_team,A,チーム全体の成果に貢献したことを評価される,1.2,type-question-frequency-v1,manual-semantic,verified-unchanged,分岐の判断原理と対象側が一致,locked-not-implemented
